('192.168.70.129', 51502, '12.1.1.157', 10001);('192.168.70.129', 51502, '12.1.1.157', 10001);('192.168.70.129', 51502, '12.1.1.157', 10001);('192.168.70.129', 51504, '12.1.1.157', 10001);('192.168.70.129', 51504, '12.1.1.157', 10001);('192.168.70.129', 51504, '12.1.1.157', 10001);('192.168.70.132', 36954, '192.168.70.131', 3306);('192.168.70.132', 36954, '192.168.70.131', 3306);('192.168.70.132', 36954, '192.168.70.131', 3306);
;;;163604.847856;1200.0;1087.0;;;;
;;;163604.951643;1200.0;1087.0;;;;
;;;163605.055463;1200.0;1087.0;;;;
;;;163605.159253;1200.0;1087.0;;;;
;;;163605.263087;1200.0;1087.0;;;;
;;;163605.366874;1201.0;1087.0;;;;
;;;163605.470676;1201.0;1087.0;;;;
;;;163605.574517;1201.0;1087.0;;;;
;;;163605.678309;1201.0;1087.0;;;;
;;;163605.782284;1201.0;1087.0;;;;
;;;163605.886205;1201.0;1087.0;;;;
;;;163605.990052;1202.0;1087.0;;;;
;;;163606.093897;1202.0;1087.0;;;;
;;;163606.197792;1202.0;1087.0;;;;
;;;163606.301628;1202.0;1087.0;;;;
;;;163606.405426;1202.0;1087.0;;;;
;;;163606.509246;1203.0;1087.0;;;;
;;;163606.613074;1203.0;1087.0;;;;
;;;163606.727795;1203.0;1087.0;;;;
;;;163606.83175;1203.0;1087.0;;;;
;;;163606.935596;1203.0;1087.0;;;;
;;;163607.039428;1204.0;1087.0;;;;
;;;163607.14324;1204.0;1087.0;;;;
;;;163607.247035;1204.0;1087.0;;;;
;;;163607.350884;1204.0;1087.0;;;;
;;;163607.454669;1205.0;1087.0;;;;
;;;163607.558476;1205.0;1087.0;;;;
;;;163607.662785;1205.0;1087.0;;;;
;;;163607.767094;1205.0;1087.0;;;;
;;;163607.871041;1206.0;1087.0;;;;
;;;163607.974886;1206.0;1087.0;;;;
;;;163608.078754;1206.0;1087.0;;;;
;;;163608.182835;1206.0;1087.0;;;;
;;;163608.286756;1207.0;1087.0;;;;
;;;163608.390638;1207.0;1087.0;;;;
;;;163608.494513;1207.0;1087.0;;;;
;;;163608.598408;1208.0;1087.0;;;;
;;;163608.704311;1208.0;1087.0;;;;
;;;163608.808366;1208.0;1087.0;;;;
;;;163608.913887;1208.0;1087.0;;;;
;;;163609.017996;1209.0;1087.0;;;;
;;;163609.122065;1209.0;1087.0;;;;
;;;163609.226144;1209.0;1087.0;;;;
;;;163609.3319;1210.0;1087.0;;;;
;;;163609.436043;1210.0;1087.0;;;;
;;;163609.540006;1210.0;1087.0;;;;
;;;163609.644098;1210.0;1087.0;;;;
;;;163609.748562;1211.0;1087.0;;;;
;;;163609.852575;1211.0;1087.0;;;;
;;;163609.956476;1211.0;1087.0;;;;
;;;163610.060458;1211.0;1087.0;;;;
;;;163610.164286;1212.0;1087.0;;;;
;;;163610.268165;1212.0;1087.0;;;;
;;;163610.372252;1212.0;1087.0;;;;
;;;163610.476073;1212.0;1087.0;;;;
;;;163610.580108;1213.0;1087.0;;;;
;;;163610.684079;1213.0;1087.0;;;;
;;;163610.787906;1213.0;1087.0;;;;
;;;163610.891781;1213.0;1087.0;;;;
;;;163610.995617;1213.0;1087.0;;;;
;;;163611.099429;1214.0;1087.0;;;;
;;;163611.203262;1214.0;1087.0;;;;
;;;163611.307138;1214.0;1087.0;;;;
;;;163611.410902;1214.0;1087.0;;;;
;;;163611.514699;1214.0;1087.0;;;;
;;;163611.624789;1215.0;1087.0;;;;
;;;163611.728704;1215.0;1087.0;;;;
;;;163611.832552;1215.0;1087.0;;;;
;;;163611.9364;1215.0;1087.0;;;;
;;;163612.04232;1215.0;1087.0;;;;
;;;163612.146267;1216.0;1087.0;;;;
;;;163612.250772;1216.0;1087.0;;;;
;;;163612.354811;1216.0;1087.0;;;;
;;;163612.46169;1216.0;1087.0;;;;
;;;163612.565607;1217.0;1087.0;;;;
;;;163612.671848;1217.0;1087.0;;;;
;;;163612.775728;1217.0;1087.0;;;;
;;;163612.879612;1217.0;1087.0;;;;
;;;163612.983748;1218.0;1087.0;;;;
;;;163613.088607;1218.0;1087.0;;;;
;;;163613.192626;1218.0;1087.0;;;;
;;;163613.297139;1219.0;1087.0;;;;
;;;163613.401656;1219.0;1087.0;;;;
;;;163613.505758;1219.0;1087.0;;;;
;;;163613.610324;1219.0;1087.0;;;;
;;;163613.714622;1220.0;1087.0;;;;
;;;163613.818866;1220.0;1087.0;;;;
;;;163613.922864;1220.0;1087.0;;;;
;;;163614.026694;1221.0;1087.0;;;;
;;;163614.130583;1221.0;1087.0;;;;
;;;163614.234421;1221.0;1087.0;;;;
;;;163614.338327;1221.0;1087.0;;;;
;;;163614.442131;1222.0;1087.0;;;;
;;;163614.546053;1222.0;1087.0;;;;
;;;163614.650041;1222.0;1087.0;;;;
;;;163614.753965;1222.0;1087.0;;;;
;;;163614.85784;1223.0;1087.0;;;;
;;;163614.961633;1223.0;1087.0;;;;
;;;163615.065517;1223.0;1087.0;;;;
;;;163615.169541;1224.0;1087.0;;;;
;;;163615.273361;1224.0;1087.0;;;;
;;;163615.377198;1224.0;1087.0;;;;
;;;163615.480998;1224.0;1087.0;;;;
;;;163615.584824;1225.0;1087.0;;;;
;;;163615.688702;1225.0;1087.0;;;;
;;;163615.792535;1225.0;1087.0;;;;
;;;163615.896371;1225.0;1087.0;;;;
;;;163616.000177;1226.0;1087.0;;;;
;;;163616.103994;1226.0;1087.0;;;;
;;;163616.207778;1226.0;1087.0;;;;
;;;163616.311566;1226.0;1087.0;;;;
;;;163616.415366;1227.0;1087.0;;;;
;;;163616.519195;1227.0;1087.0;;;;
;;;163616.633113;1227.0;1087.0;;;;
;;;163616.736942;1227.0;1087.0;;;;
;;;163616.840795;1228.0;1087.0;;;;
;;;163616.944768;1228.0;1087.0;;;;
;;;163617.048574;1228.0;1087.0;;;;
;;;163617.152564;1228.0;1087.0;;;;
;;;163617.256369;1229.0;1087.0;;;;
;;;163617.360729;1229.0;1087.0;;;;
;;;163617.465366;1229.0;1087.0;;;;
;;;163617.570113;1229.0;1087.0;;;;
;;;163617.674434;1230.0;1087.0;;;;
;;;163617.779918;1230.0;1087.0;;;;
;;;163617.884601;1230.0;1087.0;;;;
;;;163617.988715;1231.0;1087.0;;;;
;;;163618.092608;1231.0;1087.0;;;;
;;;163618.196442;1231.0;1087.0;;;;
;;;163618.30027;1231.0;1087.0;;;;
;;;163618.40415;1232.0;1087.0;;;;
;;;163618.508009;1232.0;1087.0;;;;
;;;163618.61188;1232.0;1087.0;;;;
;;;163618.716081;1232.0;1087.0;;;;
;;;163618.820318;1233.0;1087.0;;;;
;;;163618.924376;1233.0;1087.0;;;;
;;;163619.02834;1233.0;1087.0;;;;
;;;163619.132319;1233.0;1087.0;;;;
;;;163619.23678;1234.0;1087.0;;;;
;;;163619.340799;1234.0;1087.0;;;;
;;;163619.44603;1234.0;1087.0;;;;
;;;163619.549942;1235.0;1087.0;;;;
;;;163619.653769;1235.0;1087.0;;;;
;;;163619.75762;1235.0;1087.0;;;;
;;;163619.861467;1235.0;1087.0;;;;
;;;163619.965282;1236.0;1087.0;;;;
;;;163620.069113;1236.0;1087.0;;;;
;;;163620.172946;1236.0;1087.0;;;;
;;;163620.276782;1236.0;1087.0;;;;
;;;163620.3806;1237.0;1087.0;;;;
;;;163620.484432;1237.0;1087.0;;;;
;;;163620.588264;1237.0;1087.0;;;;
;;;163620.69216;1237.0;1087.0;;;;
;;;163620.795987;1238.0;1087.0;;;;
;;;163620.899833;1238.0;1087.0;;;;
;;;163621.003877;1238.0;1087.0;;;;
;;;163621.107798;1238.0;1087.0;;;;
;;;163621.211646;1239.0;1087.0;;;;
;;;163621.315475;1239.0;1087.0;;;;
;;;163621.41929;1239.0;1087.0;;;;
;;;163621.523085;1240.0;1087.0;;;;
;;;163621.633027;1240.0;1087.0;;;;
;;;163621.736861;1240.0;1087.0;;;;
;;;163621.840648;1240.0;1087.0;;;;
;;;163621.944414;1241.0;1087.0;;;;
;;;163622.048536;1241.0;1087.0;;;;
;;;163622.152304;1241.0;1087.0;;;;
;;;163622.256348;1241.0;1087.0;;;;
;;;163622.360156;1242.0;1087.0;;;;
;;;163622.463965;1242.0;1087.0;;;;
;;;163622.567742;1242.0;1087.0;;;;
;;;163622.671569;1242.0;1087.0;;;;
;;;163622.775358;1243.0;1087.0;;;;
;;;163622.879184;1243.0;1087.0;;;;
;;;163622.982994;1243.0;1087.0;;;;
;;;163623.086782;1243.0;1087.0;;;;
;;;163623.190571;1244.0;1087.0;;;;
;;;163623.294361;1244.0;1087.0;;;;
;;;163623.398155;1244.0;1087.0;;;;
;;;163623.501983;1244.0;1087.0;;;;
;;;163623.605761;1245.0;1087.0;;;;
;;;163623.710079;1245.0;1087.0;;;;
;;;163623.814278;1245.0;1087.0;;;;
;;;163623.918247;1246.0;1087.0;;;;
;;;163624.022092;1246.0;1087.0;;;;
;;;163624.125927;1246.0;1087.0;;;;
;;;163624.229735;1246.0;1087.0;;;;
;;;163624.333565;1247.0;1087.0;;;;
;;;163624.437725;1247.0;1087.0;;;;
;;;163624.541598;1247.0;1087.0;;;;
;;;163624.646142;1247.0;1087.0;;;;
;;;163624.750129;1248.0;1087.0;;;;
;;;163624.854071;1248.0;1087.0;;;;
;;;163624.957961;1248.0;1087.0;;;;
;;;163625.061883;1249.0;1087.0;;;;
;;;163625.165978;1249.0;1087.0;;;;
;;;163625.269993;1249.0;1087.0;;;;
;;;163625.374018;1249.0;1087.0;;;;
;;;163625.477948;1250.0;1087.0;;;;
;;;163625.582258;1250.0;1087.0;;;;
;;;163625.686365;1250.0;1087.0;;;;
;;;163625.790395;1250.0;1087.0;;;;
;;;163625.894239;1251.0;1087.0;;;;
;;;163625.998142;1251.0;1087.0;;;;
;;;163626.101977;1251.0;1087.0;;;;
;;;163626.20585;1251.0;1087.0;;;;
;;;163626.309714;1252.0;1087.0;;;;
;;;163626.413547;1252.0;1087.0;;;;
;;;163626.517387;1252.0;1087.0;;;;
;;;163626.621715;1252.0;1087.0;;;;
;;;163626.733123;1253.0;1087.0;;;;
;;;163626.838234;1253.0;1087.0;;;;
;;;163626.942149;1253.0;1087.0;;;;
;;;163627.046155;1253.0;1087.0;;;;
;;;163627.150077;1254.0;1087.0;;;;
;;;163627.253953;1254.0;1087.0;;;;
;;;163627.357984;1254.0;1087.0;;;;
;;;163627.461936;1254.0;1087.0;;;;
;;;163627.565846;1255.0;1087.0;;;;
;;;163627.669887;1255.0;1087.0;;;;
;;;163627.773856;1255.0;1087.0;;;;
;;;163627.879098;1255.0;1087.0;;;;
;;;163627.984349;1256.0;1087.0;;;;
;;;163628.091195;1256.0;1087.0;;;;
;;;163628.195535;1256.0;1087.0;;;;
;;;163628.299513;1256.0;1087.0;;;;
;;;163628.403413;1257.0;1087.0;;;;
;;;163628.509046;1257.0;1087.0;;;;
;;;163628.612972;1257.0;1087.0;;;;
;;;163628.717128;1257.0;1087.0;;;;
;;;163628.821453;1258.0;1087.0;;;;
;;;163628.925445;1258.0;1087.0;;;;
;;;163629.029416;1258.0;1087.0;;;;
;;;163629.133811;1258.0;1087.0;;;;
;;;163629.237758;1259.0;1087.0;;;;
;;;163629.341963;1259.0;1087.0;;;;
;;;163629.44581;1259.0;1087.0;;;;
;;;163629.549653;1260.0;1087.0;;;;
;;;163629.653697;1260.0;1087.0;;;;
;;;163629.757541;1260.0;1087.0;;;;
;;;163629.861356;1260.0;1087.0;;;;
;;;163629.965156;1261.0;1087.0;;;;
;;;163630.069012;1261.0;1087.0;;;;
;;;163630.174264;1261.0;1087.0;;;;
;;;163630.278325;1262.0;1087.0;;;;
;;;163630.382273;1262.0;1087.0;;;;
;;;163630.48872;1262.0;1087.0;;;;
;;;163630.592678;1262.0;1087.0;;;;
;;;163630.696582;1262.0;1087.0;;;;
;;;163630.80174;1263.0;1087.0;;;;
;;;163630.906992;1263.0;1087.0;;;;
;;;163631.010872;1263.0;1087.0;;;;
;;;163631.114707;1264.0;1087.0;;;;
;;;163631.218663;1264.0;1087.0;;;;
;;;163631.323743;1264.0;1087.0;;;;
;;;163631.427622;1264.0;1087.0;;;;
;;;163631.531642;1265.0;1087.0;;;;
;;;163631.635495;1265.0;1087.0;;;;
;;;163631.749736;1265.0;1087.0;;;;
;;;163631.854137;1266.0;1087.0;;;;
;;;163631.958096;1266.0;1087.0;;;;
;;;163632.061984;1266.0;1087.0;;;;
;;;163632.166638;1266.0;1087.0;;;;
;;;163632.270562;1267.0;1087.0;;;;
;;;163632.374436;1267.0;1087.0;;;;
;;;163632.478303;1267.0;1087.0;;;;
;;;163632.582175;1267.0;1087.0;;;;
;;;163632.686052;1268.0;1087.0;;;;
;;;163632.790834;1268.0;1087.0;;;;
;;;163632.894788;1268.0;1087.0;;;;
;;;163632.998682;1268.0;1087.0;;;;
;;;163633.102948;1268.0;1087.0;;;;
;;;163633.20911;1269.0;1087.0;;;;
;;;163633.313026;1269.0;1087.0;;;;
;;;163633.416911;1269.0;1087.0;;;;
;;;163633.521843;1269.0;1087.0;;;;
;;;163633.625699;1270.0;1087.0;;;;
;;;163633.729818;1270.0;1087.0;;;;
;;;163633.834049;1270.0;1087.0;;;;
;;;163633.938104;1271.0;1087.0;;;;
;;;163634.042092;1271.0;1087.0;;;;
;;;163634.146241;1271.0;1087.0;;;;
;;;163634.251815;1271.0;1087.0;;;;
;;;163634.355691;1272.0;1087.0;;;;
;;;163634.459595;1272.0;1087.0;;;;
;;;163634.564626;1272.0;1087.0;;;;
;;;163634.668517;1272.0;1087.0;;;;
;;;163634.772855;1273.0;1087.0;;;;
;;;163634.876839;1273.0;1087.0;;;;
;;;163634.981576;1273.0;1087.0;;;;
;;;163635.085453;1274.0;1087.0;;;;
;;;163635.1945;1274.0;1087.0;;;;
;;;163635.298341;1274.0;1087.0;;;;
;;;163635.402168;1274.0;1087.0;;;;
;;;163635.506008;1275.0;1087.0;;;;
;;;163635.611649;1275.0;1087.0;;;;
;;;163635.715559;1275.0;1087.0;;;;
;;;163635.819466;1276.0;1087.0;;;;
;;;163635.925197;1276.0;1087.0;;;;
;;;163636.029064;1276.0;1087.0;;;;
;;;163636.133215;1276.0;1087.0;;;;
;;;163636.237749;1277.0;1087.0;;;;
;;;163636.341633;1277.0;1087.0;;;;
;;;163636.446139;1277.0;1087.0;;;;
;;;163636.554871;1278.0;1087.0;;;;
;;;163636.65884;1278.0;1087.0;;;;
;;;163636.766418;1278.0;1087.0;;;;
;;;163636.870468;1278.0;1087.0;;;;
;;;163636.974388;1279.0;1087.0;;;;
;;;163637.079874;1279.0;1087.0;;;;
;;;163637.184599;1279.0;1087.0;;;;
;;;163637.289228;1279.0;1087.0;;;;
;;;163637.394452;1280.0;1087.0;;;;
;;;163637.498395;1280.0;1087.0;;;;
;;;163637.602375;1280.0;1087.0;;;;
;;;163637.706423;1280.0;1087.0;;;;
;;;163637.811472;1281.0;1087.0;;;;
;;;163637.915342;1281.0;1087.0;;;;
;;;163638.019602;1281.0;1087.0;;;;
;;;163638.124491;1282.0;1087.0;;;;
;;;163638.229242;1282.0;1087.0;;;;
;;;163638.333536;1282.0;1087.0;;;;
;;;163638.437472;1282.0;1087.0;;;;
;;;163638.541335;1283.0;1087.0;;;;
;;;163638.645152;1283.0;1087.0;;;;
;;;163638.749174;1283.0;1087.0;;;;
;;;163638.853259;1283.0;1087.0;;;;
;;;163638.957186;1284.0;1087.0;;;;
;;;163639.061489;1284.0;1087.0;;;;
;;;163639.16525;1284.0;1087.0;;;;
;;;163639.26898;1284.0;1087.0;;;;
;;;163639.37281;1285.0;1087.0;;;;
;;;163639.47676;1285.0;1087.0;;;;
;;;163639.580752;1285.0;1087.0;;;;
;;;163639.684561;1285.0;1087.0;;;;
;;;163639.788457;1286.0;1087.0;;;;
;;;163639.892241;1286.0;1087.0;;;;
;;;163639.996047;1286.0;1087.0;;;;
;;;163640.099823;1287.0;1087.0;;;;
;;;163640.203633;1287.0;1087.0;;;;
;;;163640.307401;1287.0;1087.0;;;;
;;;163640.411366;1287.0;1087.0;;;;
;;;163640.515214;1288.0;1087.0;;;;
;;;163640.618981;1288.0;1087.0;;;;
;;;163640.722856;1288.0;1087.0;;;;
;;;163640.826699;1288.0;1087.0;;;;
;;;163640.930589;1289.0;1087.0;;;;
;;;163641.034472;1289.0;1087.0;;;;
;;;163641.138307;1289.0;1087.0;;;;
;;;163641.242068;1289.0;1087.0;;;;
;;;163641.345881;1289.0;1087.0;;;;
;;;163641.44974;1290.0;1087.0;;;;
;;;163641.553573;1290.0;1087.0;;;;
;;;163641.657499;1290.0;1087.0;;;;
;;;163641.761684;1291.0;1087.0;;;;
;;;163641.877824;1291.0;1087.0;;;;
;;;163641.982555;1291.0;1087.0;;;;
;;;163642.086437;1291.0;1087.0;;;;
;;;163642.190599;1292.0;1087.0;;;;
;;;163642.294615;1292.0;1087.0;;;;
;;;163642.398577;1292.0;1087.0;;;;
;;;163642.502483;1292.0;1087.0;;;;
;;;163642.606371;1292.0;1087.0;;;;
;;;163642.710224;1293.0;1087.0;;;;
;;;163642.814051;1293.0;1087.0;;;;
;;;163642.917864;1293.0;1087.0;;;;
